,Unnamed: 0.1,operation,property_type,place_name,place_with_parent_names,country_name,state_name,geonames_id,lat-lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url,description,title,image_thumbnail,surface_total_in_m2_reliable,surface_covered_in_m2_reliable,rooms_number,rooms_1,rooms_number_2,rooms_2,rooms_3,pileta,galeria,seguridad,sotano,amenities,terraza,metrobus,subte,cochera,consultorio,place_name_raw,rooms_log,rooms_log_squared,surface_uncovered,surface_uncovered_log,has_surface_uncovered,surface_total_log,surface_total_log_squared,pileta_True,galeria_True,seguridad_True,sotano_True,amenities_True,terraza_True,metrobus_True,subte_True,cochera_True,consultorio_True,has_surface_uncovered_True,property_type_apartment,property_type_house,property_type_store,place_name_Almagro,place_name_Balvanera,place_name_Barracas,place_name_Barrio Norte,place_name_Belgrano,place_name_Boca,place_name_Boedo,place_name_Caballito,place_name_Capital Federal,place_name_Centro / Microcentro,place_name_Chacarita,place_name_Coghlan,place_name_Colegiales,place_name_Congreso,place_name_Constitución,place_name_Flores,place_name_Floresta,place_name_Las Cañitas,place_name_Liniers,place_name_Mataderos,place_name_Monserrat,place_name_Nuñez,place_name_Once,place_name_Otros barrios,place_name_Palermo,place_name_Palermo Chico,place_name_Palermo Hollywood,place_name_Palermo Soho,place_name_Parque Chacabuco,place_name_Parque Patricios,place_name_Paternal,place_name_Puerto Madero,place_name_Recoleta,place_name_Retiro,place_name_Saavedra,place_name_San Cristobal,place_name_San Nicolás,place_name_San Telmo,place_name_Tribunales,place_name_Villa Crespo,place_name_Villa Devoto,place_name_Villa Lugano,place_name_Villa Luro,place_name_Villa Pueyrredón,place_name_Villa Urquiza,place_name_Villa del Parque,rooms_log_scaled,rooms_log_squared_scaled,surface_covered_in_m2_scaled,surface_uncovered_log_scaled,surface_total_log_scaled,surface_total_log_squared_scaled,price_usd_per_m2_pred,price_aprox_usd_pred,sobrevaluado,subvaluado,magnitud_sobrevaluacion,magnitud_subvaluacion
26265,26265,sell,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,Argentina,Capital Federal,3436077.0,"-34.5492113,-58.4664545",-34.549211299999996,-58.46645450000001,79900.0,USD,1409795.55,79900.0,35.0,35.0,2282.857142857143,2282.857142857143,,2.0,,http://www.properati.com.ar/17qx0_venta_departamento_belgrano_luminoso_placard_subte-linea-d_ricardo-fernandez-asesoria-inmobiliaria_fea,"Excelente departamento de dos ambientes en barrio de NezLiving comedor - Dormitorio con placardCocina completa con mueble bajo mesada y alacenas nuevas Bao completo con mamparaVista abierta y sper luminosoNo accesible discapacitadosLa mejor ubicacin de Nez: a una cuadra de Avenido Cabildo y Metrobus, media cuadra de Avenida Crislogo Larralde, cuatro cuadras de Estacin Nez FFCC MitreCon renta hasta marzo de 2017, excelentes inquilinos.Valor: U$S 79.900,- .Publicado por Ricardo Fernandez Asesoria Inmobiliaria a traves INMOMAP",VENDIDO  -NEZ 2 AMBIENTES CON RENTA EN LA MEJOR UBICACIN,https://thumbs4.properati.com/0/z1QoRkp-QxRE0CGhaFQwDKMP5E8=/trim/198x0/smart/filters:strip_icc()/www.inmomap.com.ar/fotos/1468682989_146868298963c85d8fea3a65f4a0888e30607c53a7.JPG,True,True,,2.0,,2.0,2.0,False,False,False,False,False,False,True,False,False,False,Belgrano,1.0986122886681098,1.206948960812582,0.0,0.0,False,3.5553480614894135,12.640499838336531,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6296877615083525,-0.7256302791069891,-0.32111170440340375,-1.0085025601740178,-0.9776485400735572,-0.8770843239869779,2851.1855042175994,99791.49264761597,False,False,0.8006694546813037,1.2489548516597744
48047,48047,sell,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,Argentina,Capital Federal,3428113.0,"-34.6211839,-58.3731163",-34.6211839,-58.37311629999999,1367300.0,ARS,1353036.89,76683.21,35.0,31.0,2190.9488571428574,44106.451612903234,,1.0,,http://www.properati.com.ar/199i5_venta_departamento_san-telmo_garage_subte-linea-c_nucifora-propiedades_cro,"Edificio en construcción En una de las avenidas más emblemáticas de Buenos Aires, se desarrolla esta torre de 13 pisos, con departamentos aptos para trabajo, bajo el concepto work & living. Consiste en 95 monoambientes en San Telmo con superficies de 30 a 36 m2. Además, el proyecto cuenta con 44 amplias cocheras y un local comercial en planta baja.ENTREGA DICIEMBRE 2019",Ubicado sobre una de las avenidas más emblemáticas de Buenos Aires. Excelentes unidades de negocios ,https://thumbs4.properati.com/3/HozayxmwUTTty7EsopCJrJWrvv4=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/189/322720/files/6801620.jpg,True,True,,1.0,,1.0,1.0,False,False,False,False,False,False,False,False,True,False,San Telmo,0.6931471805599453,0.4804530139182014,4.0,1.6094379124341003,True,3.5553480614894135,12.640499838336531,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.9376934160154284,-1.6618499419786872,-0.3462286384517128,0.08908516734035389,-0.9776485400735572,-0.8770843239869779,2356.6181344125343,82481.63470443871,False,False,0.9297004148230509,1.0756153101107622
10045,10045,sell,apartment,Villa Crespo,|Argentina|Capital Federal|Villa Crespo|,Argentina,Capital Federal,3427458.0,"-34.595822,-58.438988",-34.595822,-58.438988,75000.0,USD,1323337.5,75000.0,26.0,26.0,2884.615384615385,2884.615384615385,,1.0,,http://www.properati.com.ar/166b2_venta_departamento_villa-crespo_luminoso_subte-linea-b_migliorisi-propiedades_cy0,"Edificio ubicado en esquina cuya unidades dan al frente  . Super luminoso . La unidades son apto profesional y comercial . A pasos de AV Corrientes , proximo al barrio de Palermo",Departamento de 1 ambiente en Venta en Villa crespo,https://thumbs4.properati.com/4/TmyRZhgreEkbMx99Z28XJGs0RgI=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/2171/572732/files/5678166.jpg,True,True,,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,Villa Crespo,0.6931471805599453,0.4804530139182014,0.0,0.0,False,3.258096538021482,10.615193051067568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.9376934160154284,-1.6618499419786872,-0.3776248060120992,-1.0085025601740178,-1.3855412595459107,-1.1680642807518924,2465.21087842495,64095.482839048695,False,False,1.1701292615009056,0.8546064378539825
47407,47407,sell,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,Argentina,Capital Federal,3436077.0,"-34.5610457,-58.4494072",-34.56104570000001,-58.4494072,440000.0,USD,7763580.0,440000.0,110.0,100.0,4000.0,4400.0,,4.0,,http://www.properati.com.ar/1988i_venta_departamento_belgrano_balcon_baulera_suite_gimnasio_hidromasaje_lavadero_parrilla_piscina_sum_toilette_sauna_dependencias_garage_placard_subte-linea-d_franca-propiedades_eqx,"Semipiso de 4 ambientes con dependencia de servicio, al frente. 3º piso. Superficie total de 110m², cubierta 100m² y descubierta de 10m². 3 dormitorios con placard, 3 baños (uno en suite, uno completo y un toilette). Balcón con parrilla propia, cocina a gas, living-comedor, dependencia de servicio, lavadero. 3 aires ac. Baulera. Pisos de madera. Una cochera cubierta fija. Expensas $8.500 (junio 2017). Antigüedad 6 años. Edificio de 6 pisos, 40 departamentos en total. Vigilancia 24hs. Piscina en PB, solárium, SUM, Gym, sector de juegos para chicos, laundry, sector de spa (masajes, sauna, jacuzzi). Colectivos: 15, 29, 42, 107, 114, 130.Venta sujeta a la obtención del COTI por parte del propietario.Las reservas se toman exclusivamente en la inmobiliaria con el matriculado - Matricula CPI 6099.",11 de Septiembre 2500 Belgrano 4amb U$440.000 c/amenities y coch,https://thumbs4.properati.com/4/L76JDVL2VplwJq4qGmuWX7-ebxI=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/7641/662542/files/6745176.jpg,True,True,4.0,4.0,,4.0,4.0,True,False,False,False,False,False,False,False,True,False,Belgrano,1.6094379124341003,2.5902903939802346,10.0,2.3978952727983707,True,4.700480365792417,22.09451566920001,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018204476298646,1.0570519997591272,0.0870384738816189,0.6267891170971819,0.5937181069612597,0.4811934120141829,3188.355336384353,350719.08700227883,False,False,1.2545653096922582,0.7970888340960882
66077,66077,sell,apartment,Palermo,|Argentina|Capital Federal|Palermo|,Argentina,Capital Federal,3430234.0,,,,125000.0,USD,2205562.5,125000.0,48.0,40.0,2604.1666666666665,3125.0,,,2000.0,http://www.properati.com.ar/1adbg_venta_departamento_palermo_jardin_lavadero_patio_placard_filippo-propiedades_gd8,"EXCELENTE DEPARTAMENTO DE 2 AMBIENTES CON PATIO EN INMEJORABLE ZONA, A PASOS DE PARQUE LAS HERAS, JARDIN BOTANICO, AVENIDAS CON TODOS LOS TRANSPORTES. AMPLIO LIVING-COMEDOR CON PISOS DE PARQUET Y GRAN VENTANAL CON SALIDA AL PATIO.  LINDA COCINA CON MESADA DE MARMOL,  MUEBLES Y LAVADERO INCORPORADO.  AMPLIO DORMITORIO CON PLACARD DE PISO A TECHO Y DE PARED A PARED. BAÑO COMPLETO.VENTA: U$S 125.000.-FILIPPO PROPIEDADES - ",EXCELENTE 2 AMBIENTES CON PATIO EN ESPECTACULAR ZONA!!!,https://thumbs4.properati.com/4/VHCH9MI_9RBNi394WtGxKQpfXjw=/trim/198x0/smart/filters:strip_icc()/tbcn.s3-accelerate.amazonaws.com/pictures/6747501955985386843797185562518135845422665658034073334720708880363706799718.jpg,True,True,,,,,3.0,False,False,False,False,False,False,False,False,False,False,Palermo,1.3862943611198906,1.9218120556728056,8.0,2.1972245773362196,True,3.871201010907891,14.986197266854278,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,-0.2897155368430174,0.48993780341219406,-0.5442306824000182,-0.5400731903532162,2941.9548841425285,141213.83443884138,False,False,0.8851823937557374,1.129710675510731
96638,96638,sell,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,Argentina,Capital Federal,,,,,107000.0,USD,1887961.5,107000.0,41.0,37.0,2609.756097560976,2891.891891891892,,,,http://www.properati.com.ar/1biz8_venta_departamento_palermo-hollywood_la-comunidad-inmobiliaria,"Emprendimiento inmobiliario en Palermo Hollywood con 8 pisos de unidades monoambientes y 2 unidades de 2 ambientes con jardín en PB. Plantas flexibles, cada piso cuenta con 4 unidades y en el ultimo piso se encuentran situados los Amenities: SUM, Piscina y Solárium.",Departamento - Palermo Hollywood,https://thumbs4.properati.com/0/1kxPoAqFtiD5Qmz-3Rzwvx3ouvE=/trim/198x0/smart/filters:strip_icc()/tbcn.s3-accelerate.amazonaws.com/pictures/23188033413345681656897949543418043188363990810618814190242106512861836232329.jpg,True,True,2.0,2.0,,2.0,2.0,True,False,False,False,True,False,False,False,False,False,Palermo Hollywood,1.0986122886681098,1.206948960812582,4.0,1.6094379124341003,True,3.713572066704308,13.790617494606504,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6296877615083525,-0.7256302791069891,-0.30855323737924917,0.08908516734035389,-0.7605313356940352,-0.7118445746316333,3279.395307338128,134455.20760086324,False,False,0.7958040592792408,1.2565907252417126
55060,55060,sell,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,Argentina,Capital Federal,3436077.0,"-34.5554216604,-58.438384981",-34.5554216604,-58.438384981000006,230000.0,USD,4058235.0,230000.0,78.0,77.0,2948.717948717949,2987.012987012987,,3.0,,http://www.properati.com.ar/19odj_venta_departamento_belgrano_bienvende-amelia-claro_e77,"DEPARTAMENTO DE 78 METROS TOTALES. Dos dormitorios muy amplios, living comedor, cocina y un baño. Placares en todos los ambientes (inclusive en hall y pasillo).  Termotanque, inodoro, bidet y grifaría de baño nuevos.Aire F/C Samsung de 4500F, tiro balanceado nuevo-APTO CREDITOEXPENSAS $2.00040 AÑOS DE ANTIGUEDADBIENVENDE AMELIA CLAROAv. Federico Lacroze 23554778-",DEPARTAMENTO DE 3 AMBIENTES CON BALCÓN  AL FRENTE ,https://thumbs4.properati.com/6/rAqg3aT6Fitcl_9YQ7IMdP5Jmus=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/8037/678206/files/6929391.jpg,True,True,,3.0,,3.0,3.0,False,False,False,False,False,False,False,False,False,False,Belgrano,1.3862943611198906,1.9218120556728056,1.0,0.6931471805599453,True,4.356708826689592,18.980911800555,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,-0.057383896896158346,-0.535797255504531,0.12198996802381404,0.03385559397275337,3012.083989070962,234942.55114753504,False,False,0.9789627246175969,1.0214893528153697
30219,30219,sell,apartment,Flores,|Argentina|Capital Federal|Flores|,Argentina,Capital Federal,3433918.0,"-34.6307374,-58.460108",-34.6307374,-58.460108,275000.0,USD,4852237.5,275000.0,107.0,107.0,2570.093457943925,2570.093457943925,,4.0,,http://www.properati.com.ar/180t8_venta_departamento_flores_balcon_baulera_lavadero_parrilla_terraza_garage_subte-linea-a_cityprop,DEPARTAMENTO 5TO PISO AL FRENTE CON COCHERA BALCON CORRIDO Y TERRAZA PROPIA CON PARRILLA .. 3 DORMITORIOS 3 BAÑOS LAVADERO BAULERA.,Hermoso departamento en venta en FLORES!,https://thumbs4.properati.com/4/0ry1Oa4DbSivNLFqaQ2vSa3tNlY=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/8188/615985/files/6211596.jpg,True,True,,4.0,,4.0,4.0,False,False,False,False,False,True,False,False,True,False,Flores,1.6094379124341003,2.5902903939802346,0.0,0.0,False,4.672828834461906,21.835329316178612,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018204476298646,1.0570519997591272,0.1309931084661598,-1.0085025601740178,0.5557742869249805,0.4439555800618592,2065.7111102125605,221031.08879274398,False,False,1.2441688700989093,0.8037494137917963
96030,96030,sell,apartment,Palermo,|Argentina|Capital Federal|Palermo|,Argentina,Capital Federal,3430234.0,,,,120000.0,USD,2117340.0,120000.0,39.0,36.0,3076.9230769230767,3333.333333333333,,,,http://www.properati.com.ar/1bi34_venta_departamento_palermo_piscina_sum_geraci-propiedades_gkz,"DISPONIBLES A PARTIR DE AGOSTO 2017 VISITAR LUNES A VIERNES de 15 a 17 hs- Amplio ambiente con pisos de porcelanato- Cocina integrada completa - Baño con bañera- Agua caliente por termo eléctrico- Calefacción central por radiadores- El edificio cuenta con SUM, pileta climatizada y solarium",Departamento 1 ambiente a estrenar - Palermo,https://thumbs4.properati.com/9/3iSpPtvifIL4jdKtLm-ANyzWqA4=/trim/198x0/smart/filters:strip_icc()/tbcn.s3-accelerate.amazonaws.com/water_pics/256437687866428637237603489221692597523793283811750986302902833324561940428.jpg,True,True,,,1.0,1.0,1.0,True,False,False,False,False,False,False,False,False,False,Palermo,0.6931471805599453,0.4804530139182014,3.0,1.3862943611198906,True,3.6635616461296463,13.421683934992164,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9376934160154284,-1.6618499419786872,-0.31483247089132643,-0.06309195083504415,-0.8291563378880293,-0.7648500115859362,3238.8476082473185,126315.05672164542,False,False,0.9500055109379271,1.0526254726803785
57459,57459,sell,apartment,Caballito,|Argentina|Capital Federal|Caballito|,Argentina,Capital Federal,3435874.0,"-34.617228,-58.457265",-34.617228000000004,-58.457265,67500.0,USD,1191003.75,67500.0,31.0,31.0,2177.4193548387093,2177.4193548387093,,1.0,,http://www.properati.com.ar/19tfd_venta_departamento_caballito_balcon_lavadero_parrilla_sum_terraza_garage_apto-credito-hipotecario_re-max-uno,"Corredor Responsable: Uno Bienes Raices SRL - CUCICBA 4993 Contacto: Julieta Ricardo - MLS ID # 420041242-102En el barrio de Caballito, a una cuadra de Plaza Irlanda se desarrolla este nuevo edificio de concepto moderno con unidades estudios, monoambientes divisibles y dos ambientes.  El valor de esta Unidad corresponde a los monoambientes D  Los valores de las unidades  varían según tipología:  *Monoambientes Frente B (con balcón) desde U$72.200 Últimas unidades!! *Monoambientes Frente A(con balcón divisible) desde u$s80000  *Monoambientes Contrafrente C (con balcón) desde u$68900 Vendidos! *Monoambientes Studio contrafrente D(sin balcón) desde U$ 63800 *2 ambientes desde U$132900  *Cocheras (cubiertas y descubiertas) desde U$20000   El edificio es apto profesional cuenta con SUM, Terraza con parrilla y Laundry. El mismo NO ES APTO CRÉDITO  Entrega Inmediata  La fecha estimada de escrituración es de 60 días.  Actualmente estamos mostrando en la unidad modelo ubicada en el 2do piso frente (las fotos de la publicación refieren a esta unidad modelo)  Detalles de Ubicación  A media cuadra de Av. Donato Álvarez, a dos cuadras Av. Gaona, a 3 cuadras de Av. Avellaneda y 6 de Rivadavia. La boca del subte Linea A de Carabobo esta a unos 10 minutos caminando. Colegios y hospitales próximos.  Excelente calidad en terminaciones y calidad constructiva. Artefactos y muebles de baño y cocina de primera linea.  Pisos flotantes en estar y dormitorios. Porcelanato en baños. Grifería FV monocomando. Calefacción por split frío-calor y Agua caliente central.   ",Departamentos a Estrenar Plaza Irlanda - Amenities,https://thumbs4.properati.com/1/hj-nRXEY4ql9ZP4ZNfApM7S_9DI=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_52a7efc270204ee788e4f21ab5b4c2f5_iList.jpg,True,True,2.0,1.0,,1.0,1.0,False,False,False,False,False,True,False,True,True,False,Caballito,0.6931471805599453,0.4804530139182014,0.0,0.0,False,3.4339872044851463,11.79226812056771,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9376934160154284,-1.6618499419786872,-0.3462286384517128,-1.0085025601740178,-1.1441816142305563,-0.9989515048577952,2465.335763693565,76425.4086745005,False,False,0.8832141191090745,1.132228276659267
9951,9951,sell,apartment,Palermo Soho,|Argentina|Capital Federal|Palermo|Palermo Soho|,Argentina,Capital Federal,3430234.0,,,,205000.0,USD,3617122.5,205000.0,87.0,27.0,2356.32183908046,7592.592592592591,,1.0,,http://www.properati.com.ar/1660f_venta_departamento_palermo-soho_balcon_baulera_gimnasio_lavadero_parrilla_piscina_sum_luminoso_sauna_garage_david-cipolla-propiedades_eul,"Departamento monoambiente al contrafrente, con salida a balcón. Con cocina integrada y baño completo. Pont Bleu es un emprendimiento ícono en la zona, de 2 torres de baja densidad, ubicadas sobre la espaciosa calle Honduras con sus frondosas tipas y sobre la calle Gorriti. Ambas cuentan con 6 pisos de unidades de 1, 2, 3 y 4 ambientes, apto para profesionales. Todas las unidades son muy luminosas y con amplios balcones. Sistema eléctrico y calefacción central por piso radiante. Es un desarrollo con excelente calidad y multiamenities: SUM, parrillas, piscina, solárium, fitness center, sauna, sala de relax, sala de juegos,  espacio para business center, wi-fi en áreas comunes, microcine, putting green sintético, arenero y juegos para niños, área de guardado de bicicletas, cocheras de cortesía y public laundry. Con espejo de agua y amplios espacios verdes. Cocheras y bauleras opcionales. (La unidad incluye cochera fija Nº 48). Pont Bleu, un emprendimiento exclusivo pensado para el disfrute la familia. Un nuevo concepto, ubicado a 3 cuadras de Av. Córdoba y a 4 cuadras de Av. Raúl Scalabrini Ortíz, en el corazón de Palermo Soho. David Cipolla PropiedadesBelgrano  // La Imprenta  // Barrancas      Matrículas 4052-CUCICBA / 6065-CMCPSI","Honduras al 4100, entre Gascón y Av. F. Acuña de Figueroa. Departamento monoambiente a estrenar.",https://thumbs4.properati.com/6/0HYwL3KcgivSAfEPAwzUAmtvWcI=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/1971/461107/files/5258169.jpg,True,True,4.0,1.0,,1.0,1.0,True,False,False,False,False,False,False,False,True,False,Palermo Soho,0.6931471805599453,0.4804530139182014,60.0,4.110873864173311,True,4.465908118654584,19.944335324264923,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9376934160154284,-1.6618499419786872,-0.3713455725000219,1.7949884398933473,0.27183477165813896,0.17227261653822712,2849.363891513386,247894.65856166458,False,False,0.8269641677212888,1.2092422368861686
62761,62761,sell,apartment,Coghlan,|Argentina|Capital Federal|Coghlan|,Argentina,Capital Federal,3435359.0,"-34.5626,-58.476824",-34.5626,-58.476824,145000.0,USD,2558452.5,145000.0,57.0,57.0,2543.859649122807,2543.859649122807,1.0,2.0,,http://www.properati.com.ar/1a7mp_venta_departamento_coghlan_balcon_patio_luminoso_garage_aire-acondicionado_re-max-platino,"Corredor Responsable: Pamela Suarez - CUCICBA 5334Contacto: Pablo González - MLS ID # 420281057-45Excelente departamento de 2 ambientes al frente con balcón y patio.  Living comedor con cocina integrada, baño completo, habitación, balcón y patio. 2 aire acondicionado Cochera descubierta. año de antigüedad  Expensas: $1.000  Las medidas y descripciones son aproximadas, a solo efecto ilustrativo.",VENTA - Excelente Departamento 2 Amb. con cochera,https://thumbs4.properati.com/1/X8pTAVGUr6TDuXbQP5HSeHwziXE=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_fa7b21e4b3994ba68c6303186223e159_iList.jpg,True,True,2.0,2.0,,2.0,2.0,False,False,False,False,False,False,False,False,True,False,Coghlan,1.0986122886681098,1.206948960812582,0.0,0.0,False,4.04305126783455,16.346263554338563,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6296877615083525,-0.7256302791069891,-0.18296856713770376,-1.0085025601740178,-0.3084153438542431,-0.3446696929585084,2557.382277762372,145770.7898324552,False,False,0.9947123162785828,1.005315791947967
86537,86537,sell,apartment,Boca,|Argentina|Capital Federal|Boca|,Argentina,Capital Federal,3436004.0,,,,2105135.0,ARS,2083175.13,118063.71,67.0,52.0,1762.1449253731344,40483.36538461538,,,,http://www.properati.com.ar/1b4jr_venta_departamento_boca_di-mitrio-inmobiliaria_gik,Di Mitrio InmobiliariaAv. Martin Garcia 560 - Carlos Calvo 691 - 20 de Septiembre 314 - ,Departamento / Loft - Puerto Pampa,https://thumbs4.properati.com/4/JXKo08Tb8sYBtLtHxJOcoAWk-jE=/trim/198x0/smart/filters:strip_icc()/tbcn.s3-accelerate.amazonaws.com/pictures/78495694636293206367361246406395571280827152925910143412171737730181722691847.jpg,True,True,,,,,3.0,False,False,False,False,False,False,False,False,False,False,Boca,1.3862943611198906,1.9218120556728056,15.0,2.772588722239781,True,4.204692619390966,17.67944002356086,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,-0.21436473469809011,0.8823186585039294,-0.08660880878144277,-0.15312951059561367,1533.6495574754808,102754.52035085722,False,False,1.148987991933292,0.8703311148773591
12919,12919,sell,apartment,San Cristobal,|Argentina|Capital Federal|San Cristobal|,Argentina,Capital Federal,3429153.0,"-34.6241945,-58.3935995",-34.6241945,-58.3935995,47000.0,USD,829291.5,47000.0,28.0,28.0,1678.571428571429,1678.5714285714291,,1.0,1400.0,http://www.properati.com.ar/16nl6_venta_departamento_san-cristobal_sarandi_1300_luminoso_placard_subte-linea-e_fabiana-andrea-mauri,"Monoambiente dividido, super luminoso.Baño completo, cocina integrada. Placard.",Departamento venta,https://thumbs4.properati.com/2/UTK__dOyyEE-jpyIkVqR5mHbkfE=/trim/198x0/smart/filters:strip_icc()/properati-us-ar.s3-us-west-2.amazonaws.com/temp-developments-editor-d2375dea-4431-4588-bcd6-b3b5e147066f-IMG_20161112_131217.jpg,True,True,,1.0,,1.0,1.0,False,False,False,False,False,False,False,False,False,False,San Cristobal,0.6931471805599453,0.4804530139182014,0.0,0.0,False,3.332204510175204,11.10358689763197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.9376934160154284,-1.6618499419786872,-0.3650663389879446,-1.0085025601740178,-1.2838492582949093,-1.0978957407307566,1927.1029069712145,53958.881395194,False,False,0.871033623839841,1.1480613062807232
